P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,label
443.0,0.480813,0.0,0.27991,0.169565,0.783296,0.0,0.586207,0.009852,0.044335,0.181452,0.0,0.990148,0.604839,0.093023,0.8,0
817.0,0.493268,0.0,0.159119,0.111111,0.878825,0.0,0.736156,0.003257,0.045603,0.078078,0.0,0.996743,0.207207,0.134328,0.5,0
4492.0,0.46772,0.027159,0.157168,0.150146,0.786287,0.058994,0.672937,0.005461,0.078884,0.056669,0.027306,0.970267,0.323412,0.077728,0.368421,1
131.0,0.541985,0.0,0.206107,0.133333,0.885496,0.0,0.6875,0.0,0.0,0.238095,0.0,1.0,0.333333,0.333333,1.0,0
672.0,0.434524,0.004464,0.154762,0.089474,0.857143,0.0,0.692308,0.011539,0.038462,0.112628,0.0,0.992308,0.372014,0.136364,0.333333,1
2456.0,0.455212,0.011808,0.183225,0.118834,0.812296,0.0,0.624887,0.002705,0.032462,0.06017,0.010821,0.999098,0.304237,0.030172,0.26087,0
5755.0,0.435969,0.487229,0.181755,0.181762,0.827802,0.054214,0.686766,0.005621,0.022994,0.104758,0.403679,0.994379,0.348124,0.208556,0.719298,0
1970.0,0.464975,0.515228,0.114213,0.107211,0.876142,0.01066,0.717631,0.0,0.020661,0.07751,0.455923,0.995868,0.297332,0.0875,0.6875,0
17710.0,0.47956,0.003953,0.183512,0.1226,0.799492,0.027555,0.644294,0.004076,0.052038,0.060386,0.002989,0.988859,0.374314,0.075324,0.211539,1
264.0,0.511364,0.143939,0.143939,0.108527,0.920455,0.0,0.79,0.0,0.0,0.173554,0.12,0.98,0.363636,0.086957,0.0,0
3014.0,0.47777,0.145654,0.111812,0.103558,0.854015,0.0,0.684169,0.003182,0.029435,0.054887,0.128878,0.996818,0.414286,0.042802,0.363636,1
106.0,0.5,0.04717,0.226415,0.245283,0.849057,0.0,0.642857,0.0,0.02381,0.236364,0.02381,1.0,0.236364,0.375,0.0,0
268.0,0.481343,0.0,0.205224,0.143885,0.783582,0.0,0.570175,0.008772,0.061404,0.057851,0.0,0.991228,0.347107,0.128205,0.0,0
11676.0,0.481329,0.029976,0.10406,0.089993,0.816718,0.034258,0.716509,0.00389,0.106249,0.038794,0.02407,0.905422,0.40617,0.102784,0.347826,1
2414.0,0.442834,0.001657,0.279205,0.225279,0.783761,0.042254,0.619827,0.005775,0.017324,0.109683,0.0,0.991338,0.429306,0.096059,0.809524,0
5339.0,0.481364,0.000187,0.162952,0.129289,0.890242,0.000749,0.745606,0.001953,0.021484,0.036689,0.0,0.998047,0.233302,0.065934,0.833333,1
61.0,0.459016,0.0,0.163934,0.151515,0.868853,0.0,0.652174,0.0,0.0,0.206897,0.0,1.0,0.241379,1.0,1.0,0
5011.0,0.481142,0.003792,0.160248,0.12,0.849132,0.005987,0.697573,0.006796,0.036893,0.020913,0.003398,0.98835,0.259506,0.056319,0.4,1
544.0,0.470588,0.0,0.170956,0.145833,0.897059,0.0,0.752336,0.0,0.009346,0.065502,0.0,1.0,0.179039,0.058824,1.0,0
658.0,0.504559,0.0,0.153495,0.107362,0.864742,0.0,0.70229,0.0,0.038168,0.353086,0.0,0.977099,0.224691,0.12426,0.333333,0
4088.0,0.47138,0.081703,0.173679,0.133272,0.860078,0.009785,0.717085,0.004287,0.031231,0.062572,0.075934,0.993264,0.312285,0.087935,0.533333,0
16987.0,0.489021,0.022429,0.11603,0.061636,0.95579,0.001943,0.884252,0.000557,0.013356,0.034044,0.011315,0.987015,0.047662,0.151163,0.366197,1
838.0,0.4821,0.0,0.202864,0.119816,0.860382,0.0,0.679083,0.002865,0.011461,0.244589,0.0,0.997135,0.209957,0.059702,0.222222,0
24727.0,0.466049,0.039067,0.17487,0.132773,0.870021,0.011526,0.710811,0.000873,0.023781,0.034748,0.037962,0.959638,0.320417,0.061533,0.416667,1
1693.0,0.512699,0.021264,0.14176,0.105455,0.648553,0.0,0.468369,0.00222,0.115427,0.251661,0.024417,0.982242,0.438538,0.018088,0.720588,1
1250.0,0.4632,0.0,0.248,0.214605,0.7992,0.0376,0.62949,0.00189,0.011342,0.150883,0.0,0.99811,0.463884,0.067485,0.846154,0
2598.0,0.476136,0.001925,0.270978,0.204262,0.710547,0.120477,0.602328,0.00291,0.020369,0.114261,0.0,1.0,0.356529,0.068536,0.742857,0
1923.0,0.463859,0.0,0.195008,0.15034,0.860114,0.0,0.68789,0.001248,0.019975,0.111973,0.0,0.980025,0.251663,0.101604,0.545455,0
5040.0,0.437897,0.001587,0.246825,0.213555,0.770437,0.04504,0.609711,0.006069,0.031279,0.091988,0.000934,0.996265,0.408224,0.058252,0.5,0
11280.0,0.484752,0.109309,0.024557,0.023744,0.945124,0.0,0.871081,0.003243,0.029189,0.032427,0.102973,0.994054,0.076883,0.118397,0.353846,1
2012.0,0.457754,0.068589,0.150596,0.11549,0.832505,0.0,0.65724,0.003394,0.033937,0.032823,0.056561,1.0,0.391685,0.039906,1.0,0
478.0,0.506276,0.0,0.179916,0.088983,0.843096,0.006276,0.68932,0.004854,0.029126,0.292096,0.0,1.0,0.38488,0.058824,0.0,0
6614.0,0.49879,0.004687,0.07212,0.05822,0.937406,0.0,0.847794,0.001983,0.039167,0.014656,0.004462,0.994546,0.100147,0.134503,0.4,1
4725.0,0.471746,0.0,0.154497,0.130208,0.869841,0.01672,0.724294,0.003955,0.022034,0.03752,0.0,0.988136,0.255574,0.055188,0.8,0
391.0,0.496164,0.005115,0.179028,0.126904,0.897698,0.0,0.753333,0.0,0.02,0.0625,0.006667,0.993333,0.31875,0.177778,0.0,0
735.0,0.487075,0.186395,0.157823,0.119363,0.873469,0.0,0.711679,0.00365,0.047445,0.113269,0.160584,0.934307,0.31068,0.153846,0.0,0
218.0,0.472477,0.348624,0.114679,0.095652,0.894495,0.0,0.727273,0.0,0.025974,0.083333,0.324675,1.0,0.309524,0.25,0.0,0
734.0,0.483651,0.029973,0.095368,0.039578,0.976839,0.0,0.929825,0.0,0.004386,0.008696,0.026316,0.995614,0.008696,0.5,0.0,1
2241.0,0.429719,0.033021,0.10888,0.117371,0.842481,0.012941,0.667439,0.002318,0.039398,0.060936,0.035921,0.988413,0.45049,0.094877,1.0,0
427.0,0.501171,0.009368,0.208431,0.079812,0.946136,0.0,0.867052,0.0,0.0,0.064865,0.00578,1.0,0.0,0.0,0.555556,1
5069.0,0.48333,0.027224,0.117183,0.084383,0.873742,0.0,0.715795,0.002641,0.043846,0.098142,0.023772,0.988378,0.309671,0.028081,0.887324,1
154.0,0.467533,0.090909,0.155844,0.121951,0.883117,0.0,0.719298,0.0,0.035088,0.173913,0.122807,0.964912,0.217391,0.125,1.0,0
387.0,0.470284,0.0,0.023256,0.034146,0.956072,0.0,0.888889,0.010101,0.050505,0.201613,0.0,0.989899,0.282258,0.179487,0.0,0
517.0,0.485493,0.0,0.16441,0.157895,0.887814,0.0,0.722772,0.0,0.009901,0.033493,0.0,0.980198,0.248804,0.121212,1.0,0
6156.0,0.496914,0.00601,0.09308,0.087504,0.927226,0.0,0.818504,0.003033,0.035895,0.049039,0.005561,0.962083,0.222115,0.158273,0.694444,1
1586.0,0.45145,0.020807,0.259773,0.222989,0.808323,0.055486,0.6875,0.001563,0.020313,0.084406,0.01875,0.998438,0.211731,0.060811,0.571429,0
2810.0,0.497865,0.095374,0.148754,0.072289,0.935943,0.0,0.833501,0.0,0.012036,0.047756,0.089268,0.992979,0.023878,0.122449,0.466667,1
8377.0,0.470932,0.000836,0.313358,0.125,0.834189,0.018742,0.706667,0.002721,0.034558,0.233097,0.001088,0.97932,0.434474,0.089965,0.609023,1
2690.0,0.501859,0.005948,0.06171,0.03209,0.773978,0.00855,0.623549,0.003317,0.098673,0.214332,0.007463,0.967662,0.488599,0.007246,0.774194,1
383.0,0.527415,0.0,0.140992,0.082873,0.950392,0.0,0.859375,0.0,0.007813,0.072464,0.0,0.992188,0.289855,0.136364,0.75,0
7723.0,0.48362,0.016703,0.06008,0.044885,0.569468,0.171824,0.531061,0.002273,0.203409,0.034029,0.013258,0.972349,0.550677,0.045315,0.8,1
2009.0,0.460926,0.0,0.258835,0.20591,0.777999,0.075162,0.664456,0.003979,0.038462,0.168688,0.0,0.997348,0.479603,0.034965,0.444444,1
346.0,0.50578,0.00289,0.251445,0.087719,0.783237,0.0,0.625698,0.005587,0.03352,0.820641,0.005587,0.994413,0.332665,0.023256,0.28125,1
502.0,0.498008,0.001992,0.26494,0.154762,0.808765,0.0,0.615721,0.004367,0.026201,0.167273,0.0,0.995633,0.349091,0.035714,1.0,0
22.0,0.454546,0.0,0.136364,0.25,0.727273,0.0,0.4,0.0,0.0,0.333333,0.0,1.0,0.466667,0.333333,0.0,0
1058.0,0.519849,0.024575,0.086011,0.070866,0.860113,0.0,0.737662,0.007792,0.098701,0.098361,0.031169,0.942857,0.199063,0.075,0.142857,1
194.0,0.530928,0.0,0.170103,0.164835,0.819588,0.0,0.588235,0.0,0.0,0.220184,0.0,1.0,0.302752,0.0,1.0,0
1505.0,0.495681,0.001993,0.120266,0.085639,0.883721,0.0,0.742908,0.003546,0.044326,0.136294,0.003546,0.996454,0.206738,0.115385,1.0,1
13521.0,0.536055,0.082686,0.146291,0.138849,0.698987,0.171289,0.664758,0.005496,0.046485,0.052712,0.001374,0.994275,0.290889,0.078722,0.641026,0
14617.0,0.688035,0.299309,0.001095,0.004605,0.563317,0.432236,0.970431,0.000485,0.000485,0.037331,0.325255,0.872516,0.117592,0.343918,0.0,1
2010.0,0.495522,0.085075,0.041791,0.039448,0.949254,0.0,0.877076,0.003322,0.034884,0.048973,0.074751,0.978405,0.018957,0.401786,0.384615,1
2887.0,0.445099,0.001039,0.256321,0.172909,0.807066,0.015241,0.643642,0.006279,0.032967,0.193671,0.000785,0.99686,0.376582,0.046229,0.75,0
3078.0,0.437297,0.207602,0.259909,0.236721,0.79922,0.025991,0.623688,0.002249,0.024738,0.09498,0.168666,0.997002,0.354138,0.080205,0.444444,0
2217.0,0.483536,0.001804,0.073523,0.057642,0.94046,0.0,0.858887,0.002714,0.023067,0.041613,0.0,0.989145,0.113134,0.134021,0.090909,1
11025.0,0.490431,0.005261,0.088798,0.065504,0.926803,0.0,0.824647,0.002311,0.025674,0.026737,0.004365,0.988704,0.122439,0.06986,0.326087,1
20395.0,0.522285,0.029174,0.021672,0.021246,0.197843,0.277617,0.245549,0.002935,0.567208,0.072919,0.029935,0.873997,0.871939,0.122619,0.0,1
396.0,0.497475,0.0,0.227273,0.170854,0.833333,0.0,0.647727,0.0,0.022727,0.304348,0.0,0.994318,0.359684,0.166667,0.888889,0
1445.0,0.474741,0.008305,0.139792,0.129117,0.851903,0.027682,0.727619,0.005714,0.041905,0.050633,0.007619,0.969524,0.294756,0.092683,0.428571,1
7680.0,0.461328,0.000651,0.227083,0.175731,0.830339,0.0,0.64482,0.002114,0.031108,0.027321,0.000604,0.977046,0.437427,0.014914,0.083333,1
6933.0,0.47584,0.008943,0.21852,0.126307,0.811193,0.0,0.64876,0.002543,0.055944,0.191883,0.008265,0.984425,0.40637,0.046953,0.225,1
254.0,0.444882,0.0,0.283465,0.234043,0.771654,0.0,0.552,0.0,0.016,0.131944,0.0,1.0,0.465278,0.0,1.0,0
631.0,0.492869,0.057052,0.18859,0.115625,0.884311,0.0,0.745174,0.003861,0.027027,0.064982,0.03861,1.0,0.220217,0.030303,1.0,0
3081.0,0.454073,0.00357,0.233041,0.171225,0.731581,0.024343,0.545758,0.005344,0.041416,0.06203,0.00334,0.991316,0.45802,0.033195,0.076923,1
8220.0,0.448175,0.019951,0.394039,0.220238,0.767153,0.044526,0.639747,0.005278,0.038797,0.272605,0.015571,0.983373,0.596468,0.059865,0.388535,0
364.0,0.502747,0.010989,0.142857,0.088398,0.873626,0.0,0.744186,0.015504,0.069767,0.151316,0.007752,1.0,0.197368,0.233333,0.6,0
59738.0,0.494827,0.025378,0.06567,0.049241,0.548713,0.140078,0.493645,0.002733,0.209193,0.022837,0.022596,0.985012,0.485354,0.036939,0.308642,1
3498.0,0.495426,0.003145,0.098342,0.064023,0.849628,0.0,0.701527,0.006107,0.070229,0.085196,0.000763,0.934351,0.423883,0.132911,0.555556,1
2743.0,0.511484,0.285454,0.06307,0.064925,0.931097,0.001094,0.822275,0.004739,0.030806,0.13347,0.248815,0.984597,0.436345,0.22069,0.5,0
2760.0,0.500362,0.116667,0.085145,0.071791,0.881884,0.0,0.742409,0.003918,0.050931,0.06928,0.110676,0.993144,0.340018,0.140496,0.307692,0
87492.0,0.475529,0.564189,0.084031,0.080197,0.852238,0.040838,0.717194,0.005671,0.04721,0.116531,0.569443,0.748967,0.39339,0.225893,0.698148,0
35.0,0.485714,0.0,0.342857,0.277778,0.771429,0.0,0.555556,0.0,0.0,0.485714,0.0,1.0,0.257143,0.0,0.0,0
2906.0,0.460427,0.000688,0.182037,0.15051,0.84033,0.003785,0.666667,0.005063,0.037975,0.038149,0.0,0.996625,0.301948,0.054502,0.25,1
4747.0,0.446387,0.513377,0.17253,0.165145,0.823889,0.058774,0.707819,0.004115,0.021164,0.076547,0.466196,0.997061,0.338219,0.143817,0.65,0
315.0,0.495238,0.0,0.120635,0.081761,0.939683,0.0,0.846847,0.0,0.018018,0.059322,0.0,1.0,0.347458,0.117647,0.333333,0
303.0,0.481848,0.112211,0.234323,0.152866,0.877888,0.0,0.744,0.0,0.04,0.05303,0.112,1.0,0.106061,0.033333,0.0,1
26879.0,0.487555,0.004725,0.10737,0.093292,0.923509,0.005246,0.822442,0.002442,0.031395,0.027919,0.002209,0.968488,0.205833,0.09839,0.435897,1
14689.0,0.487303,0.004766,0.148887,0.12495,0.74423,0.067397,0.626534,0.004446,0.077361,0.06486,0.001956,0.996265,0.36288,0.081027,0.525,0
22.0,0.454546,0.0,0.227273,0.083333,0.681818,0.0,0.5,0.0,0.0,0.975177,0.0,1.0,0.746454,0.0,1.0,1
3709.0,0.490429,0.008088,0.07711,0.060318,0.935832,0.0,0.851027,0.010274,0.035103,0.021776,0.008562,0.994863,0.121441,0.069231,0.0,1
2637.0,0.476299,0.0,0.162685,0.128892,0.87372,0.0,0.711301,0.003799,0.021842,0.041856,0.0,0.992403,0.21929,0.045752,0.6,0
829.0,0.48854,0.021713,0.119421,0.063679,0.946924,0.0,0.872181,0.0,0.033835,0.053381,0.015038,0.898496,0.081851,0.28,1.0,1
1688.0,0.498815,0.014218,0.114337,0.083924,0.900474,0.0,0.777038,0.004992,0.044925,0.096241,0.011647,0.986689,0.17594,0.077922,0.666667,1
872.0,0.440367,0.0,0.251147,0.168033,0.836009,0.0,0.669231,0.005128,0.025641,0.084507,0.0,1.0,0.309859,0.049383,0.75,0
10411.0,0.49342,0.009029,0.158486,0.074137,0.915282,0.004995,0.824392,0.003595,0.03844,0.110455,0.009126,0.90708,0.161378,0.173267,0.171329,1
8936.0,0.485452,0.034132,0.055506,0.049152,0.878022,0.0047,0.751741,0.003028,0.055101,0.07167,0.031487,0.987284,0.20208,0.139357,0.336634,1
3014.0,0.448242,0.004313,0.478766,0.226699,0.773391,0.073656,0.701642,0.002141,0.027837,0.346853,0.001428,0.990721,0.454079,0.019943,0.096386,1
909.0,0.465347,0.0,0.334433,0.261317,0.770077,0.063806,0.62341,0.0,0.007634,0.11086,0.0,1.0,0.307692,0.013889,0.666667,0
12412.0,0.495811,0.055108,0.079278,0.063439,0.934177,0.00145,0.83002,0.005474,0.029098,0.035029,0.067128,0.500144,0.466778,0.324341,0.538462,1
113.0,0.584071,0.0,0.088496,0.085106,0.955752,0.0,0.833333,0.0,0.0,0.189189,0.0,0.966667,0.567568,0.75,0.0,0
181.0,0.486188,0.005525,0.160221,0.086022,0.911602,0.0,0.777778,0.0,0.0,0.181818,0.0,0.986111,0.136364,0.083333,0.0,0
164.0,0.481707,0.0,0.164634,0.105882,0.896342,0.0,0.761905,0.0,0.031746,0.136986,0.0,1.0,0.452055,0.111111,1.0,0
7525.0,0.465116,0.000532,0.180864,0.14559,0.841728,0.030299,0.696509,0.002765,0.023159,0.050542,0.0,0.993432,0.35215,0.051802,0.263158,0
3327.0,0.481515,0.001202,0.107304,0.063768,0.914037,0.000301,0.792251,0.001649,0.021435,0.020194,0.000824,0.98681,0.23021,0.080321,0.272727,1
8489.0,0.45341,0.525386,0.152786,0.139009,0.867358,0.013311,0.705436,0.000948,0.021492,0.06859,0.466814,0.995575,0.332941,0.096747,0.588235,0
2847.0,0.513523,0.00281,0.394099,0.109747,0.812785,0.0,0.680481,0.000668,0.033423,0.551827,0.002005,0.98262,0.286399,0.017647,0.311111,1
1097.0,0.453965,0.0,0.229717,0.168614,0.848678,0.0,0.657676,0.0,0.002075,0.13465,0.0,1.0,0.43088,0.104895,0.705882,0
2080.0,0.481731,0.002885,0.116346,0.105751,0.8875,0.037019,0.815296,0.007215,0.031746,0.025317,0.002886,0.994228,0.182841,0.032,0.5,1
12586.0,0.493882,0.01597,0.080486,0.058399,0.946448,0.004529,0.885802,0.002039,0.026001,0.022671,0.011981,0.977313,0.058794,0.131054,0.261905,1
640.0,0.510938,0.0,0.184375,0.108626,0.825,0.0,0.637736,0.0,0.056604,0.092466,0.0,0.981132,0.482877,0.166667,0.0,1
418.0,0.507177,0.002392,0.131579,0.111651,0.901914,0.0,0.76,0.006667,0.02,0.068323,0.0,1.0,0.242236,0.088889,0.5,0
1570.0,0.501274,0.243312,0.118471,0.0894,0.870064,0.004459,0.722892,0.010327,0.053356,0.044408,0.222031,0.939759,0.292763,0.105042,0.444444,1
1107.0,0.467028,0.0,0.330623,0.245763,0.777778,0.067751,0.635762,0.002208,0.00883,0.138783,0.0,1.0,0.245247,0.089286,0.4,0
298.0,0.486577,0.0,0.241611,0.20915,0.775168,0.0,0.544118,0.0,0.029412,0.122581,0.0,1.0,0.2,0.153846,1.0,0
301.0,0.511628,0.0,0.10299,0.102041,0.916944,0.0,0.772727,0.0,0.0,0.067797,0.0,0.990909,0.279661,0.147059,0.0,0
117.0,0.444444,0.0,0.08547,0.061539,0.923077,0.0,0.769231,0.0,0.0,0.170213,0.0,1.0,0.234043,0.5,0.0,0
3453.0,0.487982,0.008109,0.178106,0.067308,0.917463,0.0,0.820695,0.000709,0.0163,0.102417,0.004961,0.985117,0.097328,0.082353,0.272727,1
2516.0,0.497615,0.000795,0.089825,0.067247,0.870429,0.0,0.733836,0.008621,0.067888,0.10855,0.001078,0.991379,0.402498,0.081794,0.666667,1
3093.0,0.482056,0.005173,0.113805,0.083645,0.864856,0.0,0.709516,0.003339,0.04591,0.033091,0.003339,0.977462,0.31477,0.096703,0.0,1
1840.0,0.474457,0.002174,0.154348,0.107549,0.834783,0.0,0.654715,0.007968,0.049137,0.074939,0.001328,0.997344,0.359951,0.048571,1.0,1
19.0,0.421053,0.0,0.368421,0.090909,0.894737,0.0,0.8,0.0,0.0,0.444444,0.0,1.0,0.055556,0.0,0.0,1
2572.0,0.474728,0.014386,0.154355,0.096965,0.876361,0.0,0.738384,0.00101,0.052525,0.116071,0.011111,0.986869,0.13125,0.075862,0.461539,1
10712.0,0.491412,0.005881,0.07627,0.079295,0.928865,0.021845,0.871303,0.001888,0.028005,0.039299,0.005979,0.9764,0.130593,0.074419,0.730769,1
6356.0,0.462555,0.001731,0.244021,0.162764,0.806482,0.008339,0.626145,0.002467,0.036293,0.061198,0.001762,0.995772,0.324512,0.033938,0.541667,1
86905.0,0.47186,0.045107,0.165134,0.12079,0.601784,0.029573,0.403344,0.00214,0.100736,0.060583,0.035667,0.912862,0.694742,0.029828,0.428977,1
11122.0,0.465474,0.000809,0.185848,0.141968,0.792034,0.023377,0.617173,0.003141,0.038953,0.085775,0.000209,0.997278,0.291021,0.038013,0.642857,0
629.0,0.45946,0.0,0.241653,0.194118,0.833068,0.0,0.644828,0.0,0.006897,0.085174,0.0,1.0,0.416404,0.09589,0.5,0
5900.0,0.483051,0.004407,0.115085,0.096393,0.91017,0.032373,0.862292,0.001614,0.031738,0.029243,0.003228,0.985476,0.051175,0.084158,0.28,1
4164.0,0.456292,0.000721,0.224544,0.172262,0.801153,0.010567,0.621533,0.004894,0.035345,0.054499,0.000544,0.998913,0.333676,0.053782,0.333333,0
2156.0,0.496289,0.002319,0.116883,0.094844,0.918831,0.0,0.782152,0.0,0.011811,0.25731,0.003937,0.749344,0.297271,0.214286,0.651163,0
12392.0,0.456424,0.001533,0.194319,0.149495,0.808667,0.029132,0.654149,0.004522,0.038144,0.046137,0.000983,0.997051,0.323331,0.04908,0.609756,0
79.0,0.582279,0.0,0.088608,0.0,0.936709,0.0,0.821429,0.0,0.0,0.176471,0.0,1.0,0.205882,0.333333,0.0,0
9110.0,0.475521,0.072667,0.168716,0.118669,0.826125,0.026894,0.700746,0.004421,0.054711,0.069666,0.059961,0.975408,0.240874,0.04672,0.333333,1
3169.0,0.488798,0.000631,0.154307,0.111728,0.87788,0.0,0.721898,0.001665,0.038301,0.07187,0.001665,0.996669,0.306801,0.079646,0.333333,1
3715.0,0.458412,0.028802,0.192194,0.182903,0.808614,0.026649,0.654044,0.003851,0.03466,0.063139,0.032734,0.998075,0.392063,0.055874,0.411765,0
229.0,0.50655,0.0,0.161572,0.132743,0.820961,0.0,0.670213,0.031915,0.06383,0.12963,0.0,0.978723,0.268519,0.230769,0.625,0
27089.0,0.472443,0.147182,0.189671,0.13547,0.872642,0.008158,0.723344,0.001516,0.024358,0.022241,0.12596,0.994408,0.179131,0.056151,0.441861,1
346.0,0.476879,0.017341,0.156069,0.066298,0.893064,0.0,0.766423,0.0,0.036496,0.104575,0.007299,1.0,0.346405,0.035714,0.714286,0
454.0,0.431718,0.002203,0.257709,0.162791,0.830397,0.0,0.660099,0.004926,0.034483,0.154167,0.0,0.990148,0.220833,0.116279,0.75,0
1298.0,0.447612,0.0,0.187211,0.174338,0.803544,0.062404,0.684,0.002,0.02,0.080882,0.0,1.0,0.494485,0.077821,0.714286,0
7120.0,0.604214,0.124579,0.068399,0.067069,0.691152,0.249017,0.811087,0.003768,0.031755,0.076541,0.046286,0.988159,0.210239,0.096698,0.090909,1
372.0,0.510753,0.0,0.163979,0.120879,0.865591,0.0,0.715232,0.006623,0.039735,0.025807,0.0,1.0,0.258064,0.107143,1.0,0
311.0,0.485531,0.0,0.209003,0.0625,0.909968,0.0,0.81295,0.0,0.014389,0.869606,0.0,0.992806,0.157599,0.0,0.314286,1
372.0,0.505376,0.010753,0.115591,0.070652,0.876344,0.0,0.726667,0.0,0.026667,0.019608,0.013333,0.986667,0.078431,0.111111,0.0,1
112.0,0.678571,0.321429,0.0,0.0,0.178571,0.732143,0.375,0.0,0.0,0.058824,0.125,1.0,0.647059,0.0625,0.0,0
1710.0,0.446199,0.535673,0.194737,0.202746,0.812866,0.044444,0.664168,0.001499,0.02099,0.08,0.503748,0.997002,0.32,0.115646,0.333333,0
25067.0,0.483983,0.007859,0.173734,0.130112,0.89927,0.047513,0.86394,0.0009,0.023277,0.014698,0.00463,0.968879,0.05778,0.151297,0.089888,1
2078.0,0.461501,0.002887,0.208373,0.159964,0.850818,0.0,0.677458,0.003597,0.039568,0.207224,0.0,0.985612,0.271863,0.096154,0.705882,1
11824.0,0.475051,0.001269,0.200778,0.155309,0.819351,0.018353,0.664981,0.004046,0.041068,0.087334,0.000809,0.995954,0.351736,0.034961,0.584906,1
41100.0,0.507226,0.006667,0.12983,0.070953,0.804988,0.002214,0.660619,0.005988,0.104724,0.108138,0.006706,0.91767,0.401314,0.07967,0.305842,1
539.0,0.504638,0.009276,0.128015,0.11236,0.823748,0.0,0.653153,0.013514,0.054054,0.034783,0.0,0.986487,0.286957,0.042254,0.0,1
7034.0,0.47441,0.002417,0.165624,0.107114,0.901621,0.016065,0.789047,0.001543,0.009641,0.04599,0.001928,0.995758,0.140545,0.04793,0.518519,1
2307.0,0.458604,0.007369,0.315128,0.168935,0.764629,0.0,0.592328,0.00446,0.0562,0.603887,0.00446,0.996432,0.237809,0.036745,0.893617,1
3664.0,0.475437,0.001365,0.157205,0.137357,0.847435,0.019105,0.690693,0.003499,0.027992,0.049867,0.0014,0.986004,0.232048,0.107362,0.470588,0
5010.0,0.495409,0.005389,0.083832,0.057358,0.940918,0.0002,0.868628,0.003922,0.042484,0.017341,0.005882,0.966013,0.168915,0.191083,0.375,1
1053.0,0.451092,0.0,0.203229,0.16609,0.854701,0.0,0.665105,0.0,0.023419,0.087607,0.0,1.0,0.198718,0.077922,0.571429,0
1835.0,0.453951,0.00327,0.232698,0.171657,0.808174,0.0,0.631829,0.002375,0.047506,0.115546,0.001188,0.95962,0.336135,0.037267,0.333333,1
2692.0,0.486256,0.0026,0.124443,0.075922,0.964339,0.0,0.895706,0.0,0.01227,0.026284,0.001227,0.981595,0.010753,0.08,0.777778,1
68637.0,0.468071,0.104885,0.193584,0.144974,0.755307,0.044976,0.590098,0.002821,0.053953,0.088958,0.088899,0.976162,0.313329,0.074355,0.405229,1
34185.0,0.471201,0.182624,0.168495,0.120042,0.772239,0.102413,0.711866,0.001818,0.045034,0.033232,0.155677,0.983639,0.233264,0.043579,0.266667,1
7509.0,0.484752,0.000799,0.141164,0.083226,0.881342,0.01132,0.770073,0.006934,0.044161,0.032144,0.0,0.982482,0.283645,0.114422,0.107143,1
3657.0,0.478261,0.005742,0.091879,0.066562,0.624282,0.279738,0.715145,0.003009,0.044132,0.03485,0.0,0.997994,0.261375,0.055556,0.6,1
4247.0,0.459854,0.063339,0.140334,0.145161,0.866965,0.003061,0.698291,0.000589,0.017678,0.080217,0.051267,0.993518,0.356098,0.088989,0.592593,0
834.0,0.459233,0.001199,0.229017,0.16408,0.811751,0.061151,0.709779,0.009464,0.025237,0.116992,0.003155,1.0,0.181059,0.082474,0.8,0
1594.0,0.427227,0.000627,0.629235,0.240964,0.723965,0.0,0.584728,0.0,0.043933,0.060904,0.001046,0.970711,0.300589,0.0,0.6,1
2284.0,0.512259,0.0,0.07268,0.045781,0.968914,0.0,0.886364,0.001748,0.008741,0.028863,0.0,0.980769,0.140917,0.2625,0.0,1
924.0,0.514069,0.045455,0.057359,0.042316,0.845238,0.057359,0.756757,0.006757,0.050676,0.0721,0.043919,0.989865,0.432602,0.208333,1.0,0
2346.0,0.485507,0.014919,0.110401,0.106877,0.905371,0.0,0.782763,0.001181,0.030697,0.025317,0.016529,0.990555,0.187572,0.041026,0.454546,1
348.0,0.462644,0.0,0.275862,0.262032,0.75,0.074713,0.567376,0.0,0.0,0.11875,0.0,1.0,0.4375,0.0625,1.0,0
2573.0,0.437622,0.109988,0.244073,0.21631,0.733774,0.12981,0.683943,0.001016,0.036585,0.04187,0.104675,0.989837,0.299903,0.045213,1.0,1
2633.0,0.466388,0.00076,0.251804,0.128826,0.842765,0.0,0.679715,0.001779,0.040925,0.505282,0.001779,0.996441,0.176497,0.076555,0.724138,1
2751.0,0.471828,0.030898,0.14213,0.145905,0.890222,0.015631,0.760976,0.000976,0.012683,0.132826,0.030244,0.998049,0.270728,0.105073,0.583333,0
1092.0,0.509158,0.0,0.03022,0.031716,0.826923,0.0,0.688073,0.0,0.107798,0.115619,0.0,0.997706,0.41785,0.032,0.090909,1
38.0,0.578947,0.0,0.0,0.0,0.842105,0.0,0.666667,0.0,0.066667,0.0625,0.0,1.0,0.125,0.133333,0.0,0
119.0,0.495798,0.067227,0.243698,0.116667,0.907563,0.0,0.791667,0.0,0.020833,0.04,0.0625,1.0,0.22,0.0,1.0,0
1151.0,0.499566,0.0,0.195482,0.128472,0.85404,0.009557,0.689732,0.004464,0.033482,0.026087,0.0,1.0,0.221739,0.009709,0.333333,0
303.0,0.511551,0.0,0.125413,0.060811,0.884488,0.0,0.781513,0.008403,0.058824,0.0,0.0,1.0,0.05042,0.0,0.0,1
